pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,count
FF,2025-05-06,96.9,-1.82,5.59,"Skenes, Paul",650968,694973,,ball,,,,,14,Yohel Pozo flies out to left fielder Alexander Canario.,R,R,R,STL,PIT,B,,,0,1,2025,-1.18,1.15,1.43,1.37,,,575929.0,1,2,Bot,,,,,,,11.4668044727702,-140.5079664227425,-8.412803458721866,-18.27160569957263,31.40061832463955,-15.139013044989357,3.11,1.42,,,,97.6,2221,6.9,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.64,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,232,0.0,0.029,,,,-0.029,,0,0,0.553,0.553,23,28,23,28,1,0,5.0,2.0,6.0,5.0,1.29,1.18,1.18,25.3,,,,,,0-1
FF,2025-05-06,99.0,-1.86,5.67,"Skenes, Paul",650968,694973,,foul,,,,,2,Yohel Pozo flies out to left fielder Alexander Canario.,R,R,R,STL,PIT,S,,,0,0,2025,-0.97,1.04,0.15,3.0,,,575929.0,1,2,Bot,,,,,,,7.82444586547995,-143.96991195446253,-4.350912257837862,-15.305291260234831,31.53052737195243,-16.803688253637493,3.08,1.36,,,,100.0,2127,6.8,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.73,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,238,0.0,-0.04,71.2,7.1,,0.04,,0,0,0.553,0.553,23,28,23,28,1,0,5.0,2.0,6.0,5.0,1.27,0.97,0.97,23.2,-6.138065197469086,26.154383769120425,24.04756050162093,45.981659168161926,12.116211417175409,0-0
FS,2025-05-06,93.9,-2.6,5.62,"Skenes, Paul",676475,694973,strikeout,swinging_strike,,,,,8,Alec Burleson strikes out swinging.,R,L,R,STL,PIT,S,2.0,,3,2,2025,-1.16,0.01,-0.14,2.0,,,575929.0,0,2,Bot,,,,,,,9.000166239807168,-136.44595534639217,-3.671282081058798,-16.429168677709377,29.81461930616397,-31.48520830124595,3.46,1.6,,,,94.6,1654,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.77,,0.0,0.0,1.0,0.0,0.0,,14,6,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,252,-0.035,-0.346,73.2,8.5,,0.346,,0,0,0.588,0.588,23,26,23,27,1,0,5.0,1.0,6.0,1.0,2.59,1.16,-1.16,20.6,16.686368830716713,-33.74381547925944,23.325147778409026,31.619575859404307,47.38124913260022,3-2
FS,2025-05-06,93.2,-2.7,5.58,"Skenes, Paul",676475,694973,,called_strike,,,,,5,Alec Burleson strikes out swinging.,R,L,R,STL,PIT,S,,,3,1,2025,-0.91,-0.26,0.19,2.64,,,575929.0,0,2,Bot,,,,,,,9.496703497926095,-135.54220961602692,-1.2586385642805669,-13.230993518183794,27.556237501019037,-35.35126134699763,3.53,1.63,,,,94.1,1652,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.8,,,,,,,,14,5,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,254,0.0,-0.04,,,,0.04,,0,0,0.588,0.588,23,26,23,27,1,0,5.0,1.0,6.0,1.0,2.87,0.91,-0.91,20.9,,,,,,3-1
FF,2025-05-06,98.3,-2.54,5.67,"Skenes, Paul",676475,694973,,ball,,,,,13,Alec Burleson strikes out swinging.,R,L,R,STL,PIT,B,,,2,1,2025,-1.23,0.98,-1.49,2.29,,,575929.0,0,2,Bot,,,,,,,5.736825742347349,-142.96010262389794,-5.973342286494009,-18.137148198768152,34.51506253739541,-17.51911422681604,3.6,1.64,,,,98.9,2344,6.8,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.74,,,,,,,,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,236,0.0,0.109,,,,-0.109,,0,0,0.588,0.588,23,26,23,27,1,0,5.0,1.0,6.0,1.0,1.39,1.23,-1.23,21.8,,,,,,2-1
FF,2025-05-06,98.6,-2.54,5.6,"Skenes, Paul",676475,694973,,called_strike,,,,,8,Alec Burleson strikes out swinging.,R,L,R,STL,PIT,S,,,2,0,2025,-1.2,0.96,0.14,2.15,,,575929.0,0,2,Bot,,,,,,,10.123063127551411,-143.11211913812053,-6.155735284794945,-18.85186475097169,33.931986942607494,-17.690290719653085,3.58,1.6,,,,99.1,2255,6.8,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.74,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,243,0.0,-0.074,,,,0.074,,0,0,0.588,0.588,23,26,23,27,1,0,5.0,1.0,6.0,1.0,1.4,1.2,-1.2,20.2,,,,,,2-0
ST,2025-05-06,84.9,-2.74,5.44,"Skenes, Paul",676475,694973,,ball,,,,,14,Alec Burleson strikes out swinging.,R,L,R,STL,PIT,B,,,1,0,2025,1.1,0.45,1.07,1.64,,,575929.0,0,2,Bot,,,,,,,6.726376799256221,-123.40989337352562,-3.3903132686762314,9.546949775857732,28.3249059836736,-27.031906723838855,3.56,1.6,,,,84.6,2348,6.5,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.97,,,,,,,,14,2,Sweeper,0,0,0,0,0,0,0,0,Infield shade,Standard,96,0.0,0.068,,,,-0.068,,0,0,0.588,0.588,23,26,23,27,1,0,5.0,1.0,6.0,1.0,2.75,-1.1,1.1,20.8,,,,,,1-0
FS,2025-05-06,93.3,-2.81,5.62,"Skenes, Paul",676475,694973,,ball,,,,,11,Alec Burleson strikes out swinging.,R,L,R,STL,PIT,B,,,0,0,2025,-0.94,-0.19,-1.79,2.86,,,575929.0,0,2,Bot,,,,,,,4.731463435653694,-135.8735021204818,-0.9416907547161826,-12.69818423764185,28.334531880943626,-34.59067409141547,3.56,1.7,,,,93.9,1714,6.5,778030,680779,685301,678894,663647,669707,672744,665833,668804,54.03,,,,,,,,14,1,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,252,0.0,0.042,,,,-0.042,,0,0,0.588,0.588,23,26,23,27,1,0,5.0,1.0,6.0,1.0,2.8,0.94,-0.94,23.3,,,,,,0-0
SI,2025-05-06,99.0,-2.07,5.54,"Skenes, Paul",575929,694973,walk,ball,,,,,14,Willson Contreras walks.,R,R,R,STL,PIT,B,,,3,2,2025,-1.45,0.74,1.1,1.37,,,,0,2,Bot,,,,,,,12.050006273488908,-143.58741753698877,-7.688326682208613,-22.76653878250651,32.752912788797815,-20.24967062511661,3.4,1.58,,,,99.4,2355,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.84,,0.693299,0.7,1.0,0.0,0.0,,13,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,240,0.038,0.371,,,,-0.371,,0,0,0.55,0.55,23,33,23,33,1,0,5.0,1.0,6.0,1.0,1.6,1.45,1.45,22.9,,,,,,3-2
FS,2025-05-06,96.2,-2.28,5.59,"Skenes, Paul",575929,694973,,foul,,,,,7,Willson Contreras walks.,R,R,R,STL,PIT,S,,,3,1,2025,-1.14,0.27,-0.54,1.85,,,,0,2,Bot,,,,,,,7.244905472920627,-139.89184924269108,-4.955019068619958,-16.606245013736753,30.82967146452418,-27.668516642650197,3.42,1.58,5.0,89.0,-22.0,96.7,1701,6.5,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.95,,,,,,,,13,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,245,0.0,-0.085,80.0,8.4,,0.085,89.0,0,0,0.55,0.55,23,33,23,33,1,0,5.0,1.0,6.0,1.0,2.19,1.14,1.14,19.8,15.368418339006826,-8.783791580381147,39.33220185570924,33.7958740440307,32.724146999270346,3-1
SI,2025-05-06,97.9,-2.21,5.6,"Skenes, Paul",575929,694973,,ball,,,,,13,Willson Contreras walks.,R,R,R,STL,PIT,B,,,2,1,2025,-1.57,0.27,-1.54,2.05,,,,0,2,Bot,,,,,,,5.491157464680702,-142.39028636172256,-4.7259563253075605,-22.605411587621237,34.19476906069532,-27.57108508035402,3.49,1.71,,,,98.3,2224,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.83,,,,,,,,13,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,240,0.0,0.122,,,,-0.122,,0,0,0.55,0.55,23,33,23,33,1,0,5.0,1.0,6.0,1.0,2.12,1.57,1.57,22.0,,,,,,2-1
SI,2025-05-06,97.3,-2.3,5.67,"Skenes, Paul",575929,694973,,foul,,,,,13,Willson Contreras walks.,R,R,R,STL,PIT,S,,,2,0,2025,-1.6,0.37,-1.03,2.37,,,,0,2,Bot,,,,,,,7.107127171824697,-141.52327684981242,-4.151946815775838,-23.115331859260156,33.59916871046846,-26.48217035056809,3.42,1.58,234.0,71.5,26.0,97.4,2259,6.5,778030,680779,685301,678894,663647,669707,672744,665833,668804,54.03,,,,,,,,13,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,236,0.0,-0.065,76.9,7.9,,0.065,88.0,0,0,0.55,0.55,23,33,23,33,1,0,5.0,1.0,6.0,1.0,2.05,1.6,1.6,20.1,1.9884383838705184,-20.80011517339662,38.089376023970736,26.91565419665996,27.521740121173977,2-0
FF,2025-05-06,98.9,-1.96,5.64,"Skenes, Paul",575929,694973,,ball,,,,,12,Willson Contreras walks.,R,R,R,STL,PIT,B,,,1,0,2025,-1.0,1.07,1.05,2.55,,,,0,2,Bot,,,,,,,10.588818605355858,-143.46450401135243,-5.466031690003065,-16.386007850304374,35.186445347806696,-16.275485875245668,3.48,1.62,,,,99.1,2187,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.82,,,,,,,,13,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,234,0.0,0.069,,,,-0.069,,0,0,0.55,0.55,23,33,23,33,1,0,5.0,1.0,6.0,1.0,1.29,1.0,1.0,22.6,,,,,,1-0
SI,2025-05-06,96.9,-2.32,5.61,"Skenes, Paul",575929,694973,,ball,,,,,13,Willson Contreras walks.,R,R,R,STL,PIT,B,,,0,0,2025,-1.38,0.28,-1.29,2.19,,,,0,2,Bot,,,,,,,5.934888076644624,-141.00898408342726,-4.267892820234308,-19.830351702955284,31.73140762189833,-27.62696281656005,3.49,1.69,,,,97.3,2103,6.5,778030,680779,685301,678894,663647,669707,672744,665833,668804,54.03,,,,,,,,13,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,242,0.0,0.038,,,,-0.038,,0,0,0.55,0.55,23,33,23,33,1,0,5.0,1.0,6.0,1.0,2.14,1.38,1.38,22.0,,,,,,0-0
CH,2025-05-06,89.3,-2.18,5.6,"Skenes, Paul",571448,694973,strikeout,swinging_strike,,,,,14,Nolan Arenado strikes out swinging.,R,R,R,STL,PIT,S,2.0,,1,2,2025,-1.25,0.59,0.07,1.54,,,680977.0,2,1,Bot,,,,,,,8.161727502395232,-129.64396732687825,-5.1709962695965865,-15.87706102436873,28.61344193156117,-24.604545531157857,3.43,1.68,,,,89.0,1880,6.4,778030,680779,685301,678894,663647,669707,672744,665833,668804,54.12,,0.0,0.0,1.0,0.0,0.0,,9,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,266,-0.022,-0.196,64.5,9.5,,0.196,,0,0,0.522,0.522,23,34,23,34,1,0,5.0,1.0,6.0,3.0,2.3,1.25,1.25,19.1,22.90931918956143,-23.72375570818595,38.5757331553373,41.42236040848796,42.71448406246845,1-2
SI,2025-05-06,97.3,-2.15,5.62,"Skenes, Paul",571448,694973,,ball,,,,,13,Nolan Arenado strikes out swinging.,R,R,R,STL,PIT,B,,,0,2,2025,-1.41,0.47,-1.74,1.97,,,680977.0,2,1,Bot,,,,,,,4.356880633372192,-141.5864086025022,-5.37344214800573,-19.900705500852993,32.982970990341464,-24.810610662097595,3.5,1.78,,,,97.8,2254,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.9,,,,,,,,9,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,241,0.0,0.027,,,,-0.027,,0,0,0.522,0.522,23,34,23,34,1,0,5.0,1.0,6.0,3.0,1.94,1.41,1.41,24.2,,,,,,0-2
SI,2025-05-06,97.1,-2.12,5.64,"Skenes, Paul",571448,694973,,called_strike,,,,,7,Nolan Arenado strikes out swinging.,R,R,R,STL,PIT,S,,,0,1,2025,-1.55,0.46,-0.53,1.95,,,680977.0,2,1,Bot,,,,,,,7.862799559812667,-141.18134237682963,-5.4217391843486515,-22.59007638359935,32.773195897281,-24.89370404069564,3.57,1.85,,,,97.6,2269,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.86,,,,,,,,9,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,236,0.0,-0.054,,,,0.054,,0,0,0.522,0.522,23,34,23,34,1,0,5.0,1.0,6.0,3.0,1.96,1.55,1.55,22.8,,,,,,0-1
SI,2025-05-06,97.7,-2.12,5.63,"Skenes, Paul",571448,694973,,called_strike,,,,,7,Nolan Arenado strikes out swinging.,R,R,R,STL,PIT,S,,,0,0,2025,-1.31,0.76,-0.74,2.33,,,680977.0,2,1,Bot,,,,,,,6.758012036187925,-142.0378481070267,-5.165705222125827,-19.240246706057516,32.63510050812389,-20.892396688853783,3.55,1.8,,,,98.2,2265,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.87,,,,,,,,9,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,240,0.0,-0.047,,,,0.047,,0,0,0.522,0.522,23,34,23,34,1,0,5.0,1.0,6.0,3.0,1.63,1.31,1.31,24.3,,,,,,0-0
FF,2025-05-06,99.1,-2.62,5.68,"Skenes, Paul",680977,694973,single,hit_into_play,,,,,8,Brendan Donovan singles on a ground ball to center fielder Oneil Cruz.,R,L,R,STL,PIT,X,8.0,ground_ball,0,0,2025,-1.23,0.82,-0.22,1.96,,,,2,1,Bot,137.97,81.75,,,,,9.500454439762446,-143.91480108714205,-6.656778947103506,-19.357614045820675,33.344418226535524,-19.440142045369846,3.35,1.58,4.0,101.6,-23.0,99.7,2190,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.78,0.137,0.123,0.9,1.0,1.0,0.0,2.0,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,238,0.012,0.333,71.0,6.7,0.15,-0.333,101.6,0,0,0.51,0.51,23,28,23,28,1,0,5.0,1.0,6.0,1.0,1.51,1.23,-1.23,24.6,-2.5918148659415787,11.238567352929712,34.65688929848888,38.369508083088064,16.116811949067664,0-0
ST,2025-05-06,83.0,-2.34,5.45,"Skenes, Paul",691026,694973,field_out,hit_into_play,,,,,5,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,X,5.0,popup,2,2,2025,1.05,0.44,-0.11,2.66,,,,1,1,Bot,82.13,187.47,,,,,3.069522906999067,-120.93461392864036,-0.7827709535535087,9.739798659905984,23.591351554944985,-27.95146577922173,3.4,1.61,111.0,65.6,69.0,83.6,2312,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.88,0.001,0.0,0.0,1.0,0.0,0.0,3.0,7,8,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,93,-0.016,-0.225,70.6,8.5,0.001,0.225,88.0,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,2.86,-1.05,-1.05,17.8,22.94940111012452,-41.48852517952024,23.616833842187987,29.64579919162064,57.18372794157874,2-2
ST,2025-05-06,86.2,-2.17,5.49,"Skenes, Paul",691026,694973,,ball,,,,,14,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,B,,,1,2,2025,1.12,0.66,2.24,0.7,,,,1,1,Bot,,,,,,,8.213443896941415,-125.13249282833512,-6.391157698038818,9.807877398680851,28.392429437545008,-24.06432247957824,3.33,1.61,,,,86.0,2334,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.94,,,,,,,,7,7,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,103,0.0,0.043,,,,-0.043,,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,2.46,-1.12,-1.12,22.1,,,,,,1-2
CH,2025-05-06,88.2,-2.33,5.63,"Skenes, Paul",691026,694973,,foul,,,,,13,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,S,,,1,2,2025,-1.39,0.12,-1.63,1.45,,,,1,1,Bot,,,,,,,4.603812747923191,-128.34585620871428,-4.291982772813632,-16.336082873685555,27.934528198085285,-30.107484171817116,3.4,1.61,,,,87.8,1657,6.2,778030,680779,685301,678894,663647,669707,672744,665833,668804,54.32,,,,,,,,7,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,272,0.0,0.0,70.5,8.0,,0.0,,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,2.82,1.39,1.39,19.3,17.590271182896963,-37.26707250209531,40.92033124709893,12.532854187848288,42.84757357544797,1-2
SI,2025-05-06,97.8,-2.22,5.62,"Skenes, Paul",691026,694973,,foul,,,,,13,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,S,,,1,2,2025,-1.48,0.41,-1.0,1.29,,,,1,1,Bot,,,,,,,6.735174511709282,-142.16132562808176,-7.107895871597366,-21.656489106980196,33.784841367425344,-25.079779841182024,3.4,1.61,3.0,64.9,-28.0,97.8,2413,6.4,778030,680779,685301,678894,663647,669707,672744,665833,668804,54.08,,,,,,,,7,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,240,0.0,0.0,75.2,8.4,,0.0,88.0,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,1.98,1.48,1.48,19.9,15.643531803530877,-37.45355600840604,42.88582299806499,20.976894302292788,42.05255270720012,1-2
ST,2025-05-06,84.2,-2.14,5.53,"Skenes, Paul",691026,694973,,foul,,,,,6,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,S,,,1,2,2025,1.1,0.58,0.3,2.48,,,,1,1,Bot,,,,,,,3.4848395350448413,-122.67253493935996,-1.86811840594611,10.447768535629056,24.21203956566999,-26.187889709448424,3.4,1.61,201.0,68.4,57.0,84.6,2258,6.4,778030,680779,685301,678894,663647,669707,672744,665833,668804,54.05,,,,,,,,7,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,94,0.0,0.0,67.2,8.1,,0.0,88.0,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,2.63,-1.1,-1.1,23.1,7.873007013698946,-19.72102113755593,23.49935898395248,35.36587397726636,41.79250955260575,1-2
ST,2025-05-06,84.4,-2.19,5.6,"Skenes, Paul",691026,694973,,swinging_strike,,,,,2,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,S,,,1,1,2025,1.14,0.6,0.19,3.05,,,,1,1,Bot,,,,,,,3.2878598430721953,-122.8820120104543,-0.7506385252760961,10.896806192892145,24.679204271388095,-26.180181642334773,3.4,1.61,,,,84.9,2198,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.91,,,,,,,,7,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,107,0.0,-0.061,69.0,7.8,,0.061,,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,2.6,-1.14,-1.14,22.0,13.65073038691116,-6.328559602158171,23.80134495549517,35.232593690253594,31.494814359109046,1-1
FF,2025-05-06,98.9,-1.98,5.67,"Skenes, Paul",691026,694973,,ball,,,,,14,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,B,,,0,1,2025,-0.98,0.96,1.02,2.52,,,,1,1,Bot,,,,,,,10.528991259028356,-143.65420465861024,-5.420311231959557,-15.946695229886398,33.043487255108936,-17.78538840282382,3.54,1.62,,,,99.6,2150,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.75,,,,,,,,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,236,0.0,0.024,,,,-0.024,,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,1.38,0.98,0.98,27.3,,,,,,0-1
ST,2025-05-06,84.2,-2.49,5.54,"Skenes, Paul",691026,694973,,called_strike,,,,,5,Masyn Winn pops out to third baseman Ke'Bryan Hayes in foul territory.,R,R,R,STL,PIT,S,,,0,0,2025,1.24,0.48,0.09,2.41,,,,1,1,Bot,,,,,,,3.534712499341886,-122.55191489501024,-1.7689962879903367,11.622572000223936,27.2318793441171,-27.245899599739623,3.4,1.58,,,,84.2,2075,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.93,,,,,,,,7,1,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,109,0.0,-0.037,,,,0.037,,0,0,0.526,0.526,23,23,23,23,1,0,5.0,2.0,6.0,1.0,2.77,-1.24,-1.24,22.2,,,,,,0-0
FS,2025-05-06,94.0,-2.68,5.63,"Skenes, Paul",663457,694973,field_out,hit_into_play,,,,,5,"Lars Nootbaar grounds out, second baseman Liover Peguero to first baseman Matt Gorski.",R,L,R,STL,PIT,X,4.0,ground_ball,2,1,2025,-0.96,-0.09,-0.09,2.15,,,,0,1,Bot,153.67,150.79,,,,,8.884471589577831,-136.63439263436456,-3.1159210886595146,-13.972411770737285,28.853584531297113,-32.855217302235786,3.34,1.59,5.0,105.9,-24.0,94.6,1649,6.6,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.9,0.151,0.146,0.0,1.0,0.0,0.0,2.0,6,4,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,254,-0.021,-0.296,74.3,6.9,0.169,0.296,105.9,0,0,0.547,0.547,23,27,23,28,1,0,5.0,1.0,6.0,1.0,2.67,0.96,-0.96,20.7,8.382100207019239,7.836309193090206,29.020230315047417,36.577902614373514,31.77620842595198,2-1
FF,2025-05-06,98.8,-2.69,5.73,"Skenes, Paul",663457,694973,,ball,,,,,13,"Lars Nootbaar grounds out, second baseman Liover Peguero to first baseman Matt Gorski.",R,L,R,STL,PIT,B,,,1,1,2025,-1.04,1.1,-1.26,2.16,,,,0,1,Bot,,,,,,,6.376246315573834,-143.60742778143324,-6.859083214978298,-15.933728746735708,33.66689954182776,-15.589469413045414,3.29,1.59,,,,99.4,2196,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.79,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,232,0.0,0.053,,,,-0.053,,0,0,0.547,0.547,23,27,23,28,1,0,5.0,1.0,6.0,1.0,1.25,1.04,-1.04,25.4,,,,,,1-1
FF,2025-05-06,99.0,-2.65,5.69,"Skenes, Paul",663457,694973,,foul,,,,,5,"Lars Nootbaar grounds out, second baseman Liover Peguero to first baseman Matt Gorski.",R,L,R,STL,PIT,S,,,1,0,2025,-1.11,0.85,-0.21,2.65,,,,0,1,Bot,,,,,,,9.325358354181256,-143.80249819986446,-4.820943657365174,-17.72114627455302,36.68188477296846,-19.403481500416085,3.34,1.59,150.0,83.9,69.0,99.1,2100,6.7,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.83,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,239,0.0,-0.049,70.4,6.9,,0.049,88.0,0,0,0.547,0.547,23,27,23,28,1,0,5.0,1.0,6.0,1.0,1.5,1.11,-1.11,26.9,6.040932315168588,3.377208083074238,30.46949399629997,38.11309598253282,30.72764127558303,1-0
FF,2025-05-06,98.3,-2.73,5.71,"Skenes, Paul",663457,694973,,ball,,,,,11,"Lars Nootbaar grounds out, second baseman Liover Peguero to first baseman Matt Gorski.",R,L,R,STL,PIT,B,,,0,0,2025,-1.02,0.9,-1.12,3.6,,,,0,1,Bot,,,,,,,6.729684018368968,-143.02105090337415,-2.3032477854810307,-15.550605479982464,35.56427007762869,-19.572517542277343,3.33,1.67,,,,98.4,2119,6.5,778030,680779,685301,678894,663647,669707,672744,665833,668804,53.99,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,239,0.0,0.038,,,,-0.038,,0,0,0.547,0.547,23,27,23,28,1,0,5.0,1.0,6.0,1.0,1.48,1.02,-1.02,22.0,,,,,,0-0
FS,2025-05-01,94.2,-2.15,5.64,"Skenes, Paul",663538,694973,field_out,hit_into_play,,,,,5,Nico Hoerner flies out to right fielder Bryan Reynolds.,R,R,R,PIT,CHC,X,9.0,fly_ball,2,1,2025,-0.9,0.57,-0.01,2.25,,,683737.0,2,5,Top,127.17,194.37,,,,,7.611014358474095,-137.04677502396237,-4.426446840952501,-12.939373559157191,28.536944964084576,-24.19624722962066,3.29,1.57,281.0,90.9,38.0,95.2,1773,6.8,778100,680779,665839,624428,663647,669707,672744,665833,668804,53.74,0.02,0.029,0.0,1.0,0.0,0.0,3.0,39,4,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,249,0.025,-0.307,73.7,6.9,0.048,0.307,90.9,-1,1,0.382,0.618,23,28,23,28,3,2,6.0,1.0,5.0,1.0,1.99,0.9,0.9,20.9,4.273005750238091,3.4666303722601053,33.42446847899191,33.348640833839085,28.04711577868403,2-1
ST,2025-05-01,84.7,-2.22,5.52,"Skenes, Paul",663538,694973,,ball,,,,,14,Nico Hoerner flies out to right fielder Bryan Reynolds.,R,R,R,PIT,CHC,B,,,1,1,2025,0.77,0.1,1.45,2.06,,,683737.0,2,5,Top,,,,,,,7.105056114274638,-123.17886940288356,-1.8944783657052715,6.313274940789649,25.87329805023666,-31.011632982796396,3.27,1.49,,,,85.4,2387,6.9,778100,680779,665839,624428,663647,669707,672744,665833,668804,53.61,,,,,,,,39,3,Sweeper,2,3,3,2,3,2,3,2,Standard,Standard,89,0.0,0.05,,,,-0.05,,-1,1,0.382,0.618,23,28,23,28,3,2,6.0,1.0,5.0,1.0,3.1,-0.77,-0.77,20.7,,,,,,1-1
